utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
girl letter woman book	['girl', 'letter', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl package woman book	['girl', 'package', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gift woman book	['girl', 'gift', 'woman', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl eggs woman letter	['girl', 'eggs', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl toast woman letter	['girl', 'toast', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl pizza woman letter	['girl', 'pizza', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl coffee woman letter	['girl', 'coffee', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl tea woman letter	['girl', 'tea', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl soup woman letter	['girl', 'soup', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl sugar woman letter	['girl', 'sugar', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl book woman letter	['girl', 'book', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl letter woman letter	['girl', 'letter', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl package woman letter	['girl', 'package', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gift woman letter	['girl', 'gift', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl eggs woman package	['girl', 'eggs', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl toast woman package	['girl', 'toast', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl pizza woman package	['girl', 'pizza', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl coffee woman package	['girl', 'coffee', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl tea woman package	['girl', 'tea', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl soup woman package	['girl', 'soup', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl sugar woman package	['girl', 'sugar', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl book woman package	['girl', 'book', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl letter woman package	['girl', 'letter', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl package woman package	['girl', 'package', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gift woman package	['girl', 'gift', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl eggs woman gift	['girl', 'eggs', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl toast woman gift	['girl', 'toast', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl pizza woman gift	['girl', 'pizza', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl coffee woman gift	['girl', 'coffee', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl tea woman gift	['girl', 'tea', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl soup woman gift	['girl', 'soup', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl sugar woman gift	['girl', 'sugar', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl book woman gift	['girl', 'book', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl letter woman gift	['girl', 'letter', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl package woman gift	['girl', 'package', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gift woman gift	['girl', 'gift', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl eggs boy eggs	['girl', 'eggs', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl toast boy eggs	['girl', 'toast', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl pizza boy eggs	['girl', 'pizza', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl coffee boy eggs	['girl', 'coffee', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl tea boy eggs	['girl', 'tea', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl soup boy eggs	['girl', 'soup', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl sugar boy eggs	['girl', 'sugar', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl book boy eggs	['girl', 'book', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl letter boy eggs	['girl', 'letter', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl package boy eggs	['girl', 'package', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gift boy eggs	['girl', 'gift', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl eggs boy toast	['girl', 'eggs', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl toast boy toast	['girl', 'toast', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl pizza boy toast	['girl', 'pizza', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl coffee boy toast	['girl', 'coffee', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl tea boy toast	['girl', 'tea', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl soup boy toast	['girl', 'soup', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl sugar boy toast	['girl', 'sugar', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl book boy toast	['girl', 'book', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl letter boy toast	['girl', 'letter', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl package boy toast	['girl', 'package', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gift boy toast	['girl', 'gift', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl eggs boy pizza	['girl', 'eggs', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl toast boy pizza	['girl', 'toast', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl pizza boy pizza	['girl', 'pizza', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl coffee boy pizza	['girl', 'coffee', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl tea boy pizza	['girl', 'tea', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl soup boy pizza	['girl', 'soup', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl sugar boy pizza	['girl', 'sugar', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl book boy pizza	['girl', 'book', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl letter boy pizza	['girl', 'letter', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl package boy pizza	['girl', 'package', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gift boy pizza	['girl', 'gift', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl eggs boy coffee	['girl', 'eggs', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl toast boy coffee	['girl', 'toast', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl pizza boy coffee	['girl', 'pizza', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl coffee boy coffee	['girl', 'coffee', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl tea boy coffee	['girl', 'tea', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl soup boy coffee	['girl', 'soup', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl sugar boy coffee	['girl', 'sugar', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl book boy coffee	['girl', 'book', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl letter boy coffee	['girl', 'letter', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl package boy coffee	['girl', 'package', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gift boy coffee	['girl', 'gift', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl eggs boy tea	['girl', 'eggs', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl toast boy tea	['girl', 'toast', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl pizza boy tea	['girl', 'pizza', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl coffee boy tea	['girl', 'coffee', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl tea boy tea	['girl', 'tea', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl soup boy tea	['girl', 'soup', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl sugar boy tea	['girl', 'sugar', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl book boy tea	['girl', 'book', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl letter boy tea	['girl', 'letter', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl package boy tea	['girl', 'package', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gift boy tea	['girl', 'gift', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl eggs boy soup	['girl', 'eggs', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl toast boy soup	['girl', 'toast', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl pizza boy soup	['girl', 'pizza', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl coffee boy soup	['girl', 'coffee', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl tea boy soup	['girl', 'tea', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl soup boy soup	['girl', 'soup', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl sugar boy soup	['girl', 'sugar', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl book boy soup	['girl', 'book', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl letter boy soup	['girl', 'letter', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl package boy soup	['girl', 'package', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gift boy soup	['girl', 'gift', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl eggs boy sugar	['girl', 'eggs', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl toast boy sugar	['girl', 'toast', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl pizza boy sugar	['girl', 'pizza', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl coffee boy sugar	['girl', 'coffee', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl tea boy sugar	['girl', 'tea', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl soup boy sugar	['girl', 'soup', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl sugar boy sugar	['girl', 'sugar', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl book boy sugar	['girl', 'book', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl letter boy sugar	['girl', 'letter', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl package boy sugar	['girl', 'package', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gift boy sugar	['girl', 'gift', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl eggs boy book	['girl', 'eggs', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl toast boy book	['girl', 'toast', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl pizza boy book	['girl', 'pizza', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl coffee boy book	['girl', 'coffee', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl tea boy book	['girl', 'tea', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl soup boy book	['girl', 'soup', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl sugar boy book	['girl', 'sugar', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl book boy book	['girl', 'book', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl letter boy book	['girl', 'letter', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl package boy book	['girl', 'package', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gift boy book	['girl', 'gift', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl eggs boy letter	['girl', 'eggs', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl toast boy letter	['girl', 'toast', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl pizza boy letter	['girl', 'pizza', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl coffee boy letter	['girl', 'coffee', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl tea boy letter	['girl', 'tea', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl soup boy letter	['girl', 'soup', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl sugar boy letter	['girl', 'sugar', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl book boy letter	['girl', 'book', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl letter boy letter	['girl', 'letter', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl package boy letter	['girl', 'package', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gift boy letter	['girl', 'gift', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl eggs boy package	['girl', 'eggs', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl toast boy package	['girl', 'toast', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl pizza boy package	['girl', 'pizza', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl coffee boy package	['girl', 'coffee', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl tea boy package	['girl', 'tea', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl soup boy package	['girl', 'soup', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl sugar boy package	['girl', 'sugar', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl book boy package	['girl', 'book', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl letter boy package	['girl', 'letter', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl package boy package	['girl', 'package', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gift boy package	['girl', 'gift', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl eggs boy gift	['girl', 'eggs', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl toast boy gift	['girl', 'toast', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl pizza boy gift	['girl', 'pizza', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl coffee boy gift	['girl', 'coffee', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl tea boy gift	['girl', 'tea', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl soup boy gift	['girl', 'soup', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl sugar boy gift	['girl', 'sugar', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl book boy gift	['girl', 'book', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl letter boy gift	['girl', 'letter', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl package boy gift	['girl', 'package', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gift boy gift	['girl', 'gift', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl eggs girl eggs	['girl', 'eggs', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl toast girl eggs	['girl', 'toast', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl pizza girl eggs	['girl', 'pizza', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl coffee girl eggs	['girl', 'coffee', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl tea girl eggs	['girl', 'tea', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl soup girl eggs	['girl', 'soup', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl sugar girl eggs	['girl', 'sugar', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl book girl eggs	['girl', 'book', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl letter girl eggs	['girl', 'letter', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl package girl eggs	['girl', 'package', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gift girl eggs	['girl', 'gift', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl eggs girl toast	['girl', 'eggs', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl toast girl toast	['girl', 'toast', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl pizza girl toast	['girl', 'pizza', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl coffee girl toast	['girl', 'coffee', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl tea girl toast	['girl', 'tea', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl soup girl toast	['girl', 'soup', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl sugar girl toast	['girl', 'sugar', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl book girl toast	['girl', 'book', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl letter girl toast	['girl', 'letter', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl package girl toast	['girl', 'package', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gift girl toast	['girl', 'gift', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl eggs girl pizza	['girl', 'eggs', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl toast girl pizza	['girl', 'toast', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl pizza girl pizza	['girl', 'pizza', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl coffee girl pizza	['girl', 'coffee', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl tea girl pizza	['girl', 'tea', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl soup girl pizza	['girl', 'soup', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl sugar girl pizza	['girl', 'sugar', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl book girl pizza	['girl', 'book', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl letter girl pizza	['girl', 'letter', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl package girl pizza	['girl', 'package', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gift girl pizza	['girl', 'gift', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl eggs girl coffee	['girl', 'eggs', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl toast girl coffee	['girl', 'toast', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl pizza girl coffee	['girl', 'pizza', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl coffee girl coffee	['girl', 'coffee', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl tea girl coffee	['girl', 'tea', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl soup girl coffee	['girl', 'soup', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl sugar girl coffee	['girl', 'sugar', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl book girl coffee	['girl', 'book', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl letter girl coffee	['girl', 'letter', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl package girl coffee	['girl', 'package', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gift girl coffee	['girl', 'gift', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl eggs girl tea	['girl', 'eggs', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl toast girl tea	['girl', 'toast', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl pizza girl tea	['girl', 'pizza', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl coffee girl tea	['girl', 'coffee', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl tea girl tea	['girl', 'tea', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl soup girl tea	['girl', 'soup', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl sugar girl tea	['girl', 'sugar', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl book girl tea	['girl', 'book', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl letter girl tea	['girl', 'letter', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl package girl tea	['girl', 'package', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gift girl tea	['girl', 'gift', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl eggs girl soup	['girl', 'eggs', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl toast girl soup	['girl', 'toast', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl pizza girl soup	['girl', 'pizza', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl coffee girl soup	['girl', 'coffee', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl tea girl soup	['girl', 'tea', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl soup girl soup	['girl', 'soup', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl sugar girl soup	['girl', 'sugar', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl book girl soup	['girl', 'book', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl letter girl soup	['girl', 'letter', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl package girl soup	['girl', 'package', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl gift girl soup	['girl', 'gift', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl eggs girl sugar	['girl', 'eggs', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl toast girl sugar	['girl', 'toast', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl pizza girl sugar	['girl', 'pizza', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl coffee girl sugar	['girl', 'coffee', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl tea girl sugar	['girl', 'tea', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl soup girl sugar	['girl', 'soup', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl sugar girl sugar	['girl', 'sugar', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl book girl sugar	['girl', 'book', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl letter girl sugar	['girl', 'letter', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl package girl sugar	['girl', 'package', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl gift girl sugar	['girl', 'gift', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl eggs girl book	['girl', 'eggs', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
