utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
girl ate boy toast	['girl', 'ate', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl took boy pizza	['girl', 'took', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl drank boy pizza	['girl', 'drank', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl borrowed boy pizza	['girl', 'borrowed', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl ate boy pizza	['girl', 'ate', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl took boy coffee	['girl', 'took', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl drank boy coffee	['girl', 'drank', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl borrowed boy coffee	['girl', 'borrowed', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl ate boy coffee	['girl', 'ate', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl took boy tea	['girl', 'took', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl drank boy tea	['girl', 'drank', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl borrowed boy tea	['girl', 'borrowed', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl ate boy tea	['girl', 'ate', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl took boy soup	['girl', 'took', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl drank boy soup	['girl', 'drank', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl borrowed boy soup	['girl', 'borrowed', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl ate boy soup	['girl', 'ate', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl took boy sugar	['girl', 'took', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl drank boy sugar	['girl', 'drank', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl borrowed boy sugar	['girl', 'borrowed', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl ate boy sugar	['girl', 'ate', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl took boy book	['girl', 'took', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl drank boy book	['girl', 'drank', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl borrowed boy book	['girl', 'borrowed', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl ate boy book	['girl', 'ate', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl took boy letter	['girl', 'took', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl drank boy letter	['girl', 'drank', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl borrowed boy letter	['girl', 'borrowed', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl ate boy letter	['girl', 'ate', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl took boy package	['girl', 'took', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl drank boy package	['girl', 'drank', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl borrowed boy package	['girl', 'borrowed', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl ate boy package	['girl', 'ate', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl took boy gift	['girl', 'took', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl drank boy gift	['girl', 'drank', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl borrowed boy gift	['girl', 'borrowed', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl ate boy gift	['girl', 'ate', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl took girl eggs	['girl', 'took', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl drank girl eggs	['girl', 'drank', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl borrowed girl eggs	['girl', 'borrowed', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl ate girl eggs	['girl', 'ate', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl took girl toast	['girl', 'took', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl drank girl toast	['girl', 'drank', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl borrowed girl toast	['girl', 'borrowed', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl ate girl toast	['girl', 'ate', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl took girl pizza	['girl', 'took', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl drank girl pizza	['girl', 'drank', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl borrowed girl pizza	['girl', 'borrowed', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl ate girl pizza	['girl', 'ate', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl took girl coffee	['girl', 'took', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl drank girl coffee	['girl', 'drank', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl borrowed girl coffee	['girl', 'borrowed', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl ate girl coffee	['girl', 'ate', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl took girl tea	['girl', 'took', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl drank girl tea	['girl', 'drank', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl borrowed girl tea	['girl', 'borrowed', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl ate girl tea	['girl', 'ate', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl took girl soup	['girl', 'took', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl drank girl soup	['girl', 'drank', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl borrowed girl soup	['girl', 'borrowed', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl ate girl soup	['girl', 'ate', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl took girl sugar	['girl', 'took', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl drank girl sugar	['girl', 'drank', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl borrowed girl sugar	['girl', 'borrowed', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl ate girl sugar	['girl', 'ate', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl took girl book	['girl', 'took', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
girl drank girl book	['girl', 'drank', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
girl borrowed girl book	['girl', 'borrowed', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
girl ate girl book	['girl', 'ate', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
girl took girl letter	['girl', 'took', 'girl', 'letter']	girl gave girl letter	['girl', 'gave', 'girl', 'letter']
girl drank girl letter	['girl', 'drank', 'girl', 'letter']	girl gave girl letter	['girl', 'gave', 'girl', 'letter']
girl borrowed girl letter	['girl', 'borrowed', 'girl', 'letter']	girl gave girl letter	['girl', 'gave', 'girl', 'letter']
girl ate girl letter	['girl', 'ate', 'girl', 'letter']	girl gave girl letter	['girl', 'gave', 'girl', 'letter']
girl took girl package	['girl', 'took', 'girl', 'package']	girl gave girl package	['girl', 'gave', 'girl', 'package']
girl drank girl package	['girl', 'drank', 'girl', 'package']	girl gave girl package	['girl', 'gave', 'girl', 'package']
girl borrowed girl package	['girl', 'borrowed', 'girl', 'package']	girl gave girl package	['girl', 'gave', 'girl', 'package']
girl ate girl package	['girl', 'ate', 'girl', 'package']	girl gave girl package	['girl', 'gave', 'girl', 'package']
girl took girl gift	['girl', 'took', 'girl', 'gift']	girl gave girl gift	['girl', 'gave', 'girl', 'gift']
girl drank girl gift	['girl', 'drank', 'girl', 'gift']	girl gave girl gift	['girl', 'gave', 'girl', 'gift']
girl borrowed girl gift	['girl', 'borrowed', 'girl', 'gift']	girl gave girl gift	['girl', 'gave', 'girl', 'gift']
girl ate girl gift	['girl', 'ate', 'girl', 'gift']	girl gave girl gift	['girl', 'gave', 'girl', 'gift']
man took boy eggs	['man', 'took', 'boy', 'eggs']	man fed boy eggs	['man', 'fed', 'boy', 'eggs']
man drank boy eggs	['man', 'drank', 'boy', 'eggs']	man fed boy eggs	['man', 'fed', 'boy', 'eggs']
man borrowed boy eggs	['man', 'borrowed', 'boy', 'eggs']	man fed boy eggs	['man', 'fed', 'boy', 'eggs']
man ate boy eggs	['man', 'ate', 'boy', 'eggs']	man fed boy eggs	['man', 'fed', 'boy', 'eggs']
man took boy toast	['man', 'took', 'boy', 'toast']	man fed boy toast	['man', 'fed', 'boy', 'toast']
man drank boy toast	['man', 'drank', 'boy', 'toast']	man fed boy toast	['man', 'fed', 'boy', 'toast']
man borrowed boy toast	['man', 'borrowed', 'boy', 'toast']	man fed boy toast	['man', 'fed', 'boy', 'toast']
man ate boy toast	['man', 'ate', 'boy', 'toast']	man fed boy toast	['man', 'fed', 'boy', 'toast']
man took boy pizza	['man', 'took', 'boy', 'pizza']	man fed boy pizza	['man', 'fed', 'boy', 'pizza']
man drank boy pizza	['man', 'drank', 'boy', 'pizza']	man fed boy pizza	['man', 'fed', 'boy', 'pizza']
man borrowed boy pizza	['man', 'borrowed', 'boy', 'pizza']	man fed boy pizza	['man', 'fed', 'boy', 'pizza']
man ate boy pizza	['man', 'ate', 'boy', 'pizza']	man fed boy pizza	['man', 'fed', 'boy', 'pizza']
man took boy soup	['man', 'took', 'boy', 'soup']	man fed boy soup	['man', 'fed', 'boy', 'soup']
man drank boy soup	['man', 'drank', 'boy', 'soup']	man fed boy soup	['man', 'fed', 'boy', 'soup']
man borrowed boy soup	['man', 'borrowed', 'boy', 'soup']	man fed boy soup	['man', 'fed', 'boy', 'soup']
man ate boy soup	['man', 'ate', 'boy', 'soup']	man fed boy soup	['man', 'fed', 'boy', 'soup']
man took boy sugar	['man', 'took', 'boy', 'sugar']	man fed boy sugar	['man', 'fed', 'boy', 'sugar']
man drank boy sugar	['man', 'drank', 'boy', 'sugar']	man fed boy sugar	['man', 'fed', 'boy', 'sugar']
man borrowed boy sugar	['man', 'borrowed', 'boy', 'sugar']	man fed boy sugar	['man', 'fed', 'boy', 'sugar']
man ate boy sugar	['man', 'ate', 'boy', 'sugar']	man fed boy sugar	['man', 'fed', 'boy', 'sugar']
man took girl eggs	['man', 'took', 'girl', 'eggs']	man fed girl eggs	['man', 'fed', 'girl', 'eggs']
man drank girl eggs	['man', 'drank', 'girl', 'eggs']	man fed girl eggs	['man', 'fed', 'girl', 'eggs']
man borrowed girl eggs	['man', 'borrowed', 'girl', 'eggs']	man fed girl eggs	['man', 'fed', 'girl', 'eggs']
man ate girl eggs	['man', 'ate', 'girl', 'eggs']	man fed girl eggs	['man', 'fed', 'girl', 'eggs']
man took girl toast	['man', 'took', 'girl', 'toast']	man fed girl toast	['man', 'fed', 'girl', 'toast']
man drank girl toast	['man', 'drank', 'girl', 'toast']	man fed girl toast	['man', 'fed', 'girl', 'toast']
man borrowed girl toast	['man', 'borrowed', 'girl', 'toast']	man fed girl toast	['man', 'fed', 'girl', 'toast']
man ate girl toast	['man', 'ate', 'girl', 'toast']	man fed girl toast	['man', 'fed', 'girl', 'toast']
man took girl pizza	['man', 'took', 'girl', 'pizza']	man fed girl pizza	['man', 'fed', 'girl', 'pizza']
man drank girl pizza	['man', 'drank', 'girl', 'pizza']	man fed girl pizza	['man', 'fed', 'girl', 'pizza']
man borrowed girl pizza	['man', 'borrowed', 'girl', 'pizza']	man fed girl pizza	['man', 'fed', 'girl', 'pizza']
man ate girl pizza	['man', 'ate', 'girl', 'pizza']	man fed girl pizza	['man', 'fed', 'girl', 'pizza']
man took girl soup	['man', 'took', 'girl', 'soup']	man fed girl soup	['man', 'fed', 'girl', 'soup']
man drank girl soup	['man', 'drank', 'girl', 'soup']	man fed girl soup	['man', 'fed', 'girl', 'soup']
man borrowed girl soup	['man', 'borrowed', 'girl', 'soup']	man fed girl soup	['man', 'fed', 'girl', 'soup']
man ate girl soup	['man', 'ate', 'girl', 'soup']	man fed girl soup	['man', 'fed', 'girl', 'soup']
man took girl sugar	['man', 'took', 'girl', 'sugar']	man fed girl sugar	['man', 'fed', 'girl', 'sugar']
man drank girl sugar	['man', 'drank', 'girl', 'sugar']	man fed girl sugar	['man', 'fed', 'girl', 'sugar']
man borrowed girl sugar	['man', 'borrowed', 'girl', 'sugar']	man fed girl sugar	['man', 'fed', 'girl', 'sugar']
man ate girl sugar	['man', 'ate', 'girl', 'sugar']	man fed girl sugar	['man', 'fed', 'girl', 'sugar']
woman took boy eggs	['woman', 'took', 'boy', 'eggs']	woman fed boy eggs	['woman', 'fed', 'boy', 'eggs']
woman drank boy eggs	['woman', 'drank', 'boy', 'eggs']	woman fed boy eggs	['woman', 'fed', 'boy', 'eggs']
woman borrowed boy eggs	['woman', 'borrowed', 'boy', 'eggs']	woman fed boy eggs	['woman', 'fed', 'boy', 'eggs']
woman ate boy eggs	['woman', 'ate', 'boy', 'eggs']	woman fed boy eggs	['woman', 'fed', 'boy', 'eggs']
woman took boy toast	['woman', 'took', 'boy', 'toast']	woman fed boy toast	['woman', 'fed', 'boy', 'toast']
woman drank boy toast	['woman', 'drank', 'boy', 'toast']	woman fed boy toast	['woman', 'fed', 'boy', 'toast']
woman borrowed boy toast	['woman', 'borrowed', 'boy', 'toast']	woman fed boy toast	['woman', 'fed', 'boy', 'toast']
woman ate boy toast	['woman', 'ate', 'boy', 'toast']	woman fed boy toast	['woman', 'fed', 'boy', 'toast']
woman took boy pizza	['woman', 'took', 'boy', 'pizza']	woman fed boy pizza	['woman', 'fed', 'boy', 'pizza']
woman drank boy pizza	['woman', 'drank', 'boy', 'pizza']	woman fed boy pizza	['woman', 'fed', 'boy', 'pizza']
woman borrowed boy pizza	['woman', 'borrowed', 'boy', 'pizza']	woman fed boy pizza	['woman', 'fed', 'boy', 'pizza']
woman ate boy pizza	['woman', 'ate', 'boy', 'pizza']	woman fed boy pizza	['woman', 'fed', 'boy', 'pizza']
woman took boy soup	['woman', 'took', 'boy', 'soup']	woman fed boy soup	['woman', 'fed', 'boy', 'soup']
woman drank boy soup	['woman', 'drank', 'boy', 'soup']	woman fed boy soup	['woman', 'fed', 'boy', 'soup']
woman borrowed boy soup	['woman', 'borrowed', 'boy', 'soup']	woman fed boy soup	['woman', 'fed', 'boy', 'soup']
woman ate boy soup	['woman', 'ate', 'boy', 'soup']	woman fed boy soup	['woman', 'fed', 'boy', 'soup']
woman took boy sugar	['woman', 'took', 'boy', 'sugar']	woman fed boy sugar	['woman', 'fed', 'boy', 'sugar']
woman drank boy sugar	['woman', 'drank', 'boy', 'sugar']	woman fed boy sugar	['woman', 'fed', 'boy', 'sugar']
woman borrowed boy sugar	['woman', 'borrowed', 'boy', 'sugar']	woman fed boy sugar	['woman', 'fed', 'boy', 'sugar']
woman ate boy sugar	['woman', 'ate', 'boy', 'sugar']	woman fed boy sugar	['woman', 'fed', 'boy', 'sugar']
woman took girl eggs	['woman', 'took', 'girl', 'eggs']	woman fed girl eggs	['woman', 'fed', 'girl', 'eggs']
woman drank girl eggs	['woman', 'drank', 'girl', 'eggs']	woman fed girl eggs	['woman', 'fed', 'girl', 'eggs']
woman borrowed girl eggs	['woman', 'borrowed', 'girl', 'eggs']	woman fed girl eggs	['woman', 'fed', 'girl', 'eggs']
woman ate girl eggs	['woman', 'ate', 'girl', 'eggs']	woman fed girl eggs	['woman', 'fed', 'girl', 'eggs']
woman took girl toast	['woman', 'took', 'girl', 'toast']	woman fed girl toast	['woman', 'fed', 'girl', 'toast']
woman drank girl toast	['woman', 'drank', 'girl', 'toast']	woman fed girl toast	['woman', 'fed', 'girl', 'toast']
woman borrowed girl toast	['woman', 'borrowed', 'girl', 'toast']	woman fed girl toast	['woman', 'fed', 'girl', 'toast']
woman ate girl toast	['woman', 'ate', 'girl', 'toast']	woman fed girl toast	['woman', 'fed', 'girl', 'toast']
woman took girl pizza	['woman', 'took', 'girl', 'pizza']	woman fed girl pizza	['woman', 'fed', 'girl', 'pizza']
woman drank girl pizza	['woman', 'drank', 'girl', 'pizza']	woman fed girl pizza	['woman', 'fed', 'girl', 'pizza']
woman borrowed girl pizza	['woman', 'borrowed', 'girl', 'pizza']	woman fed girl pizza	['woman', 'fed', 'girl', 'pizza']
woman ate girl pizza	['woman', 'ate', 'girl', 'pizza']	woman fed girl pizza	['woman', 'fed', 'girl', 'pizza']
woman took girl soup	['woman', 'took', 'girl', 'soup']	woman fed girl soup	['woman', 'fed', 'girl', 'soup']
woman drank girl soup	['woman', 'drank', 'girl', 'soup']	woman fed girl soup	['woman', 'fed', 'girl', 'soup']
woman borrowed girl soup	['woman', 'borrowed', 'girl', 'soup']	woman fed girl soup	['woman', 'fed', 'girl', 'soup']
woman ate girl soup	['woman', 'ate', 'girl', 'soup']	woman fed girl soup	['woman', 'fed', 'girl', 'soup']
woman took girl sugar	['woman', 'took', 'girl', 'sugar']	woman fed girl sugar	['woman', 'fed', 'girl', 'sugar']
woman drank girl sugar	['woman', 'drank', 'girl', 'sugar']	woman fed girl sugar	['woman', 'fed', 'girl', 'sugar']
woman borrowed girl sugar	['woman', 'borrowed', 'girl', 'sugar']	woman fed girl sugar	['woman', 'fed', 'girl', 'sugar']
woman ate girl sugar	['woman', 'ate', 'girl', 'sugar']	woman fed girl sugar	['woman', 'fed', 'girl', 'sugar']
