utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
tea gave woman letter	['tea', 'gave', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
soup gave woman letter	['soup', 'gave', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
sugar gave woman letter	['sugar', 'gave', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
book gave woman letter	['book', 'gave', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
letter gave woman letter	['letter', 'gave', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
package gave woman letter	['package', 'gave', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
gift gave woman letter	['gift', 'gave', 'woman', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
eggs gave woman package	['eggs', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
toast gave woman package	['toast', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
pizza gave woman package	['pizza', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
coffee gave woman package	['coffee', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
tea gave woman package	['tea', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
soup gave woman package	['soup', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
sugar gave woman package	['sugar', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
book gave woman package	['book', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
letter gave woman package	['letter', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
package gave woman package	['package', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
gift gave woman package	['gift', 'gave', 'woman', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
eggs gave woman gift	['eggs', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
toast gave woman gift	['toast', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
pizza gave woman gift	['pizza', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
coffee gave woman gift	['coffee', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
tea gave woman gift	['tea', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
soup gave woman gift	['soup', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
sugar gave woman gift	['sugar', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
book gave woman gift	['book', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
letter gave woman gift	['letter', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
package gave woman gift	['package', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
gift gave woman gift	['gift', 'gave', 'woman', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
eggs gave boy eggs	['eggs', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
toast gave boy eggs	['toast', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
pizza gave boy eggs	['pizza', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
coffee gave boy eggs	['coffee', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
tea gave boy eggs	['tea', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
soup gave boy eggs	['soup', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
sugar gave boy eggs	['sugar', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
book gave boy eggs	['book', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
letter gave boy eggs	['letter', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
package gave boy eggs	['package', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
gift gave boy eggs	['gift', 'gave', 'boy', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
eggs gave boy toast	['eggs', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
toast gave boy toast	['toast', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
pizza gave boy toast	['pizza', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
coffee gave boy toast	['coffee', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
tea gave boy toast	['tea', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
soup gave boy toast	['soup', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
sugar gave boy toast	['sugar', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
book gave boy toast	['book', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
letter gave boy toast	['letter', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
package gave boy toast	['package', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
gift gave boy toast	['gift', 'gave', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
eggs gave boy pizza	['eggs', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
toast gave boy pizza	['toast', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
pizza gave boy pizza	['pizza', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
coffee gave boy pizza	['coffee', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
tea gave boy pizza	['tea', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
soup gave boy pizza	['soup', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
sugar gave boy pizza	['sugar', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
book gave boy pizza	['book', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
letter gave boy pizza	['letter', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
package gave boy pizza	['package', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
gift gave boy pizza	['gift', 'gave', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
eggs gave boy coffee	['eggs', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
toast gave boy coffee	['toast', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
pizza gave boy coffee	['pizza', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
coffee gave boy coffee	['coffee', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
tea gave boy coffee	['tea', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
soup gave boy coffee	['soup', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
sugar gave boy coffee	['sugar', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
book gave boy coffee	['book', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
letter gave boy coffee	['letter', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
package gave boy coffee	['package', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
gift gave boy coffee	['gift', 'gave', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
eggs gave boy tea	['eggs', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
toast gave boy tea	['toast', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
pizza gave boy tea	['pizza', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
coffee gave boy tea	['coffee', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
tea gave boy tea	['tea', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
soup gave boy tea	['soup', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
sugar gave boy tea	['sugar', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
book gave boy tea	['book', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
letter gave boy tea	['letter', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
package gave boy tea	['package', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
gift gave boy tea	['gift', 'gave', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
eggs gave boy soup	['eggs', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
toast gave boy soup	['toast', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
pizza gave boy soup	['pizza', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
coffee gave boy soup	['coffee', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
tea gave boy soup	['tea', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
soup gave boy soup	['soup', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
sugar gave boy soup	['sugar', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
book gave boy soup	['book', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
letter gave boy soup	['letter', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
package gave boy soup	['package', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
gift gave boy soup	['gift', 'gave', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
eggs gave boy sugar	['eggs', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
toast gave boy sugar	['toast', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
pizza gave boy sugar	['pizza', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
coffee gave boy sugar	['coffee', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
tea gave boy sugar	['tea', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
soup gave boy sugar	['soup', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
sugar gave boy sugar	['sugar', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
book gave boy sugar	['book', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
letter gave boy sugar	['letter', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
package gave boy sugar	['package', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
gift gave boy sugar	['gift', 'gave', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
eggs gave boy book	['eggs', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
toast gave boy book	['toast', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
pizza gave boy book	['pizza', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
coffee gave boy book	['coffee', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
tea gave boy book	['tea', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
soup gave boy book	['soup', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
sugar gave boy book	['sugar', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
book gave boy book	['book', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
letter gave boy book	['letter', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
package gave boy book	['package', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
gift gave boy book	['gift', 'gave', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
eggs gave boy letter	['eggs', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
toast gave boy letter	['toast', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
pizza gave boy letter	['pizza', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
coffee gave boy letter	['coffee', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
tea gave boy letter	['tea', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
soup gave boy letter	['soup', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
sugar gave boy letter	['sugar', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
book gave boy letter	['book', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
letter gave boy letter	['letter', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
package gave boy letter	['package', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
gift gave boy letter	['gift', 'gave', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
eggs gave boy package	['eggs', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
toast gave boy package	['toast', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
pizza gave boy package	['pizza', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
coffee gave boy package	['coffee', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
tea gave boy package	['tea', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
soup gave boy package	['soup', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
sugar gave boy package	['sugar', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
book gave boy package	['book', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
letter gave boy package	['letter', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
package gave boy package	['package', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
gift gave boy package	['gift', 'gave', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
eggs gave boy gift	['eggs', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
toast gave boy gift	['toast', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
pizza gave boy gift	['pizza', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
coffee gave boy gift	['coffee', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
tea gave boy gift	['tea', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
soup gave boy gift	['soup', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
sugar gave boy gift	['sugar', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
book gave boy gift	['book', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
letter gave boy gift	['letter', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
package gave boy gift	['package', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
gift gave boy gift	['gift', 'gave', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
eggs gave girl eggs	['eggs', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
toast gave girl eggs	['toast', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
pizza gave girl eggs	['pizza', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
coffee gave girl eggs	['coffee', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
tea gave girl eggs	['tea', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
soup gave girl eggs	['soup', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
sugar gave girl eggs	['sugar', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
book gave girl eggs	['book', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
letter gave girl eggs	['letter', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
package gave girl eggs	['package', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
gift gave girl eggs	['gift', 'gave', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
eggs gave girl toast	['eggs', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
toast gave girl toast	['toast', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
pizza gave girl toast	['pizza', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
coffee gave girl toast	['coffee', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
tea gave girl toast	['tea', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
soup gave girl toast	['soup', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
sugar gave girl toast	['sugar', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
book gave girl toast	['book', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
letter gave girl toast	['letter', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
package gave girl toast	['package', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
gift gave girl toast	['gift', 'gave', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
eggs gave girl pizza	['eggs', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
toast gave girl pizza	['toast', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
pizza gave girl pizza	['pizza', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
coffee gave girl pizza	['coffee', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
tea gave girl pizza	['tea', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
soup gave girl pizza	['soup', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
sugar gave girl pizza	['sugar', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
book gave girl pizza	['book', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
letter gave girl pizza	['letter', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
package gave girl pizza	['package', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
gift gave girl pizza	['gift', 'gave', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
eggs gave girl coffee	['eggs', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
toast gave girl coffee	['toast', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
pizza gave girl coffee	['pizza', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
coffee gave girl coffee	['coffee', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
tea gave girl coffee	['tea', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
soup gave girl coffee	['soup', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
sugar gave girl coffee	['sugar', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
book gave girl coffee	['book', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
letter gave girl coffee	['letter', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
package gave girl coffee	['package', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
gift gave girl coffee	['gift', 'gave', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
eggs gave girl tea	['eggs', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
toast gave girl tea	['toast', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
pizza gave girl tea	['pizza', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
coffee gave girl tea	['coffee', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
tea gave girl tea	['tea', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
soup gave girl tea	['soup', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
sugar gave girl tea	['sugar', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
book gave girl tea	['book', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
letter gave girl tea	['letter', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
package gave girl tea	['package', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
gift gave girl tea	['gift', 'gave', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
eggs gave girl soup	['eggs', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
toast gave girl soup	['toast', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
pizza gave girl soup	['pizza', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
coffee gave girl soup	['coffee', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
tea gave girl soup	['tea', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
soup gave girl soup	['soup', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
sugar gave girl soup	['sugar', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
book gave girl soup	['book', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
letter gave girl soup	['letter', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
package gave girl soup	['package', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
gift gave girl soup	['gift', 'gave', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
eggs gave girl sugar	['eggs', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
toast gave girl sugar	['toast', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
pizza gave girl sugar	['pizza', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
coffee gave girl sugar	['coffee', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
tea gave girl sugar	['tea', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
soup gave girl sugar	['soup', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
sugar gave girl sugar	['sugar', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
book gave girl sugar	['book', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
letter gave girl sugar	['letter', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
package gave girl sugar	['package', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
gift gave girl sugar	['gift', 'gave', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
eggs gave girl book	['eggs', 'gave', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
toast gave girl book	['toast', 'gave', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
pizza gave girl book	['pizza', 'gave', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
coffee gave girl book	['coffee', 'gave', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
tea gave girl book	['tea', 'gave', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
soup gave girl book	['soup', 'gave', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
sugar gave girl book	['sugar', 'gave', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
book gave girl book	['book', 'gave', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
letter gave girl book	['letter', 'gave', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
