utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
girl blinked boy toast	['girl', 'blinked', 'boy', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl slept boy pizza	['girl', 'slept', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl sat boy pizza	['girl', 'sat', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl ran boy pizza	['girl', 'ran', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl blinked boy pizza	['girl', 'blinked', 'boy', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl slept boy coffee	['girl', 'slept', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl sat boy coffee	['girl', 'sat', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl ran boy coffee	['girl', 'ran', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl blinked boy coffee	['girl', 'blinked', 'boy', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl slept boy tea	['girl', 'slept', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl sat boy tea	['girl', 'sat', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl ran boy tea	['girl', 'ran', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl blinked boy tea	['girl', 'blinked', 'boy', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl slept boy soup	['girl', 'slept', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl sat boy soup	['girl', 'sat', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl ran boy soup	['girl', 'ran', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl blinked boy soup	['girl', 'blinked', 'boy', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl slept boy sugar	['girl', 'slept', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl sat boy sugar	['girl', 'sat', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl ran boy sugar	['girl', 'ran', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl blinked boy sugar	['girl', 'blinked', 'boy', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl slept boy book	['girl', 'slept', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl sat boy book	['girl', 'sat', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl ran boy book	['girl', 'ran', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl blinked boy book	['girl', 'blinked', 'boy', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl slept boy letter	['girl', 'slept', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl sat boy letter	['girl', 'sat', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl ran boy letter	['girl', 'ran', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl blinked boy letter	['girl', 'blinked', 'boy', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl slept boy package	['girl', 'slept', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl sat boy package	['girl', 'sat', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl ran boy package	['girl', 'ran', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl blinked boy package	['girl', 'blinked', 'boy', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl slept boy gift	['girl', 'slept', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl sat boy gift	['girl', 'sat', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl ran boy gift	['girl', 'ran', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl blinked boy gift	['girl', 'blinked', 'boy', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl slept girl eggs	['girl', 'slept', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl sat girl eggs	['girl', 'sat', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl ran girl eggs	['girl', 'ran', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl blinked girl eggs	['girl', 'blinked', 'girl', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl slept girl toast	['girl', 'slept', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl sat girl toast	['girl', 'sat', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl ran girl toast	['girl', 'ran', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl blinked girl toast	['girl', 'blinked', 'girl', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl slept girl pizza	['girl', 'slept', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl sat girl pizza	['girl', 'sat', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl ran girl pizza	['girl', 'ran', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl blinked girl pizza	['girl', 'blinked', 'girl', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl slept girl coffee	['girl', 'slept', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl sat girl coffee	['girl', 'sat', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl ran girl coffee	['girl', 'ran', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl blinked girl coffee	['girl', 'blinked', 'girl', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl slept girl tea	['girl', 'slept', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl sat girl tea	['girl', 'sat', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl ran girl tea	['girl', 'ran', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl blinked girl tea	['girl', 'blinked', 'girl', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl slept girl soup	['girl', 'slept', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl sat girl soup	['girl', 'sat', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl ran girl soup	['girl', 'ran', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl blinked girl soup	['girl', 'blinked', 'girl', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl slept girl sugar	['girl', 'slept', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl sat girl sugar	['girl', 'sat', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl ran girl sugar	['girl', 'ran', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl blinked girl sugar	['girl', 'blinked', 'girl', 'sugar']	girl gave girl sugar	['girl', 'gave', 'girl', 'sugar']
girl slept girl book	['girl', 'slept', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
girl sat girl book	['girl', 'sat', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
girl ran girl book	['girl', 'ran', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
girl blinked girl book	['girl', 'blinked', 'girl', 'book']	girl gave girl book	['girl', 'gave', 'girl', 'book']
girl slept girl letter	['girl', 'slept', 'girl', 'letter']	girl gave girl letter	['girl', 'gave', 'girl', 'letter']
girl sat girl letter	['girl', 'sat', 'girl', 'letter']	girl gave girl letter	['girl', 'gave', 'girl', 'letter']
girl ran girl letter	['girl', 'ran', 'girl', 'letter']	girl gave girl letter	['girl', 'gave', 'girl', 'letter']
girl blinked girl letter	['girl', 'blinked', 'girl', 'letter']	girl gave girl letter	['girl', 'gave', 'girl', 'letter']
girl slept girl package	['girl', 'slept', 'girl', 'package']	girl gave girl package	['girl', 'gave', 'girl', 'package']
girl sat girl package	['girl', 'sat', 'girl', 'package']	girl gave girl package	['girl', 'gave', 'girl', 'package']
girl ran girl package	['girl', 'ran', 'girl', 'package']	girl gave girl package	['girl', 'gave', 'girl', 'package']
girl blinked girl package	['girl', 'blinked', 'girl', 'package']	girl gave girl package	['girl', 'gave', 'girl', 'package']
girl slept girl gift	['girl', 'slept', 'girl', 'gift']	girl gave girl gift	['girl', 'gave', 'girl', 'gift']
girl sat girl gift	['girl', 'sat', 'girl', 'gift']	girl gave girl gift	['girl', 'gave', 'girl', 'gift']
girl ran girl gift	['girl', 'ran', 'girl', 'gift']	girl gave girl gift	['girl', 'gave', 'girl', 'gift']
girl blinked girl gift	['girl', 'blinked', 'girl', 'gift']	girl gave girl gift	['girl', 'gave', 'girl', 'gift']
man slept boy eggs	['man', 'slept', 'boy', 'eggs']	man fed boy eggs	['man', 'fed', 'boy', 'eggs']
man sat boy eggs	['man', 'sat', 'boy', 'eggs']	man fed boy eggs	['man', 'fed', 'boy', 'eggs']
man ran boy eggs	['man', 'ran', 'boy', 'eggs']	man fed boy eggs	['man', 'fed', 'boy', 'eggs']
man blinked boy eggs	['man', 'blinked', 'boy', 'eggs']	man fed boy eggs	['man', 'fed', 'boy', 'eggs']
man slept boy toast	['man', 'slept', 'boy', 'toast']	man fed boy toast	['man', 'fed', 'boy', 'toast']
man sat boy toast	['man', 'sat', 'boy', 'toast']	man fed boy toast	['man', 'fed', 'boy', 'toast']
man ran boy toast	['man', 'ran', 'boy', 'toast']	man fed boy toast	['man', 'fed', 'boy', 'toast']
man blinked boy toast	['man', 'blinked', 'boy', 'toast']	man fed boy toast	['man', 'fed', 'boy', 'toast']
man slept boy pizza	['man', 'slept', 'boy', 'pizza']	man fed boy pizza	['man', 'fed', 'boy', 'pizza']
man sat boy pizza	['man', 'sat', 'boy', 'pizza']	man fed boy pizza	['man', 'fed', 'boy', 'pizza']
man ran boy pizza	['man', 'ran', 'boy', 'pizza']	man fed boy pizza	['man', 'fed', 'boy', 'pizza']
man blinked boy pizza	['man', 'blinked', 'boy', 'pizza']	man fed boy pizza	['man', 'fed', 'boy', 'pizza']
man slept boy soup	['man', 'slept', 'boy', 'soup']	man fed boy soup	['man', 'fed', 'boy', 'soup']
man sat boy soup	['man', 'sat', 'boy', 'soup']	man fed boy soup	['man', 'fed', 'boy', 'soup']
man ran boy soup	['man', 'ran', 'boy', 'soup']	man fed boy soup	['man', 'fed', 'boy', 'soup']
man blinked boy soup	['man', 'blinked', 'boy', 'soup']	man fed boy soup	['man', 'fed', 'boy', 'soup']
man slept boy sugar	['man', 'slept', 'boy', 'sugar']	man fed boy sugar	['man', 'fed', 'boy', 'sugar']
man sat boy sugar	['man', 'sat', 'boy', 'sugar']	man fed boy sugar	['man', 'fed', 'boy', 'sugar']
man ran boy sugar	['man', 'ran', 'boy', 'sugar']	man fed boy sugar	['man', 'fed', 'boy', 'sugar']
man blinked boy sugar	['man', 'blinked', 'boy', 'sugar']	man fed boy sugar	['man', 'fed', 'boy', 'sugar']
man slept girl eggs	['man', 'slept', 'girl', 'eggs']	man fed girl eggs	['man', 'fed', 'girl', 'eggs']
man sat girl eggs	['man', 'sat', 'girl', 'eggs']	man fed girl eggs	['man', 'fed', 'girl', 'eggs']
man ran girl eggs	['man', 'ran', 'girl', 'eggs']	man fed girl eggs	['man', 'fed', 'girl', 'eggs']
man blinked girl eggs	['man', 'blinked', 'girl', 'eggs']	man fed girl eggs	['man', 'fed', 'girl', 'eggs']
man slept girl toast	['man', 'slept', 'girl', 'toast']	man fed girl toast	['man', 'fed', 'girl', 'toast']
man sat girl toast	['man', 'sat', 'girl', 'toast']	man fed girl toast	['man', 'fed', 'girl', 'toast']
man ran girl toast	['man', 'ran', 'girl', 'toast']	man fed girl toast	['man', 'fed', 'girl', 'toast']
man blinked girl toast	['man', 'blinked', 'girl', 'toast']	man fed girl toast	['man', 'fed', 'girl', 'toast']
man slept girl pizza	['man', 'slept', 'girl', 'pizza']	man fed girl pizza	['man', 'fed', 'girl', 'pizza']
man sat girl pizza	['man', 'sat', 'girl', 'pizza']	man fed girl pizza	['man', 'fed', 'girl', 'pizza']
man ran girl pizza	['man', 'ran', 'girl', 'pizza']	man fed girl pizza	['man', 'fed', 'girl', 'pizza']
man blinked girl pizza	['man', 'blinked', 'girl', 'pizza']	man fed girl pizza	['man', 'fed', 'girl', 'pizza']
man slept girl soup	['man', 'slept', 'girl', 'soup']	man fed girl soup	['man', 'fed', 'girl', 'soup']
man sat girl soup	['man', 'sat', 'girl', 'soup']	man fed girl soup	['man', 'fed', 'girl', 'soup']
man ran girl soup	['man', 'ran', 'girl', 'soup']	man fed girl soup	['man', 'fed', 'girl', 'soup']
man blinked girl soup	['man', 'blinked', 'girl', 'soup']	man fed girl soup	['man', 'fed', 'girl', 'soup']
man slept girl sugar	['man', 'slept', 'girl', 'sugar']	man fed girl sugar	['man', 'fed', 'girl', 'sugar']
man sat girl sugar	['man', 'sat', 'girl', 'sugar']	man fed girl sugar	['man', 'fed', 'girl', 'sugar']
man ran girl sugar	['man', 'ran', 'girl', 'sugar']	man fed girl sugar	['man', 'fed', 'girl', 'sugar']
man blinked girl sugar	['man', 'blinked', 'girl', 'sugar']	man fed girl sugar	['man', 'fed', 'girl', 'sugar']
woman slept boy eggs	['woman', 'slept', 'boy', 'eggs']	woman fed boy eggs	['woman', 'fed', 'boy', 'eggs']
woman sat boy eggs	['woman', 'sat', 'boy', 'eggs']	woman fed boy eggs	['woman', 'fed', 'boy', 'eggs']
woman ran boy eggs	['woman', 'ran', 'boy', 'eggs']	woman fed boy eggs	['woman', 'fed', 'boy', 'eggs']
woman blinked boy eggs	['woman', 'blinked', 'boy', 'eggs']	woman fed boy eggs	['woman', 'fed', 'boy', 'eggs']
woman slept boy toast	['woman', 'slept', 'boy', 'toast']	woman fed boy toast	['woman', 'fed', 'boy', 'toast']
woman sat boy toast	['woman', 'sat', 'boy', 'toast']	woman fed boy toast	['woman', 'fed', 'boy', 'toast']
woman ran boy toast	['woman', 'ran', 'boy', 'toast']	woman fed boy toast	['woman', 'fed', 'boy', 'toast']
woman blinked boy toast	['woman', 'blinked', 'boy', 'toast']	woman fed boy toast	['woman', 'fed', 'boy', 'toast']
woman slept boy pizza	['woman', 'slept', 'boy', 'pizza']	woman fed boy pizza	['woman', 'fed', 'boy', 'pizza']
woman sat boy pizza	['woman', 'sat', 'boy', 'pizza']	woman fed boy pizza	['woman', 'fed', 'boy', 'pizza']
woman ran boy pizza	['woman', 'ran', 'boy', 'pizza']	woman fed boy pizza	['woman', 'fed', 'boy', 'pizza']
woman blinked boy pizza	['woman', 'blinked', 'boy', 'pizza']	woman fed boy pizza	['woman', 'fed', 'boy', 'pizza']
woman slept boy soup	['woman', 'slept', 'boy', 'soup']	woman fed boy soup	['woman', 'fed', 'boy', 'soup']
woman sat boy soup	['woman', 'sat', 'boy', 'soup']	woman fed boy soup	['woman', 'fed', 'boy', 'soup']
woman ran boy soup	['woman', 'ran', 'boy', 'soup']	woman fed boy soup	['woman', 'fed', 'boy', 'soup']
woman blinked boy soup	['woman', 'blinked', 'boy', 'soup']	woman fed boy soup	['woman', 'fed', 'boy', 'soup']
woman slept boy sugar	['woman', 'slept', 'boy', 'sugar']	woman fed boy sugar	['woman', 'fed', 'boy', 'sugar']
woman sat boy sugar	['woman', 'sat', 'boy', 'sugar']	woman fed boy sugar	['woman', 'fed', 'boy', 'sugar']
woman ran boy sugar	['woman', 'ran', 'boy', 'sugar']	woman fed boy sugar	['woman', 'fed', 'boy', 'sugar']
woman blinked boy sugar	['woman', 'blinked', 'boy', 'sugar']	woman fed boy sugar	['woman', 'fed', 'boy', 'sugar']
woman slept girl eggs	['woman', 'slept', 'girl', 'eggs']	woman fed girl eggs	['woman', 'fed', 'girl', 'eggs']
woman sat girl eggs	['woman', 'sat', 'girl', 'eggs']	woman fed girl eggs	['woman', 'fed', 'girl', 'eggs']
woman ran girl eggs	['woman', 'ran', 'girl', 'eggs']	woman fed girl eggs	['woman', 'fed', 'girl', 'eggs']
woman blinked girl eggs	['woman', 'blinked', 'girl', 'eggs']	woman fed girl eggs	['woman', 'fed', 'girl', 'eggs']
woman slept girl toast	['woman', 'slept', 'girl', 'toast']	woman fed girl toast	['woman', 'fed', 'girl', 'toast']
woman sat girl toast	['woman', 'sat', 'girl', 'toast']	woman fed girl toast	['woman', 'fed', 'girl', 'toast']
woman ran girl toast	['woman', 'ran', 'girl', 'toast']	woman fed girl toast	['woman', 'fed', 'girl', 'toast']
woman blinked girl toast	['woman', 'blinked', 'girl', 'toast']	woman fed girl toast	['woman', 'fed', 'girl', 'toast']
woman slept girl pizza	['woman', 'slept', 'girl', 'pizza']	woman fed girl pizza	['woman', 'fed', 'girl', 'pizza']
woman sat girl pizza	['woman', 'sat', 'girl', 'pizza']	woman fed girl pizza	['woman', 'fed', 'girl', 'pizza']
woman ran girl pizza	['woman', 'ran', 'girl', 'pizza']	woman fed girl pizza	['woman', 'fed', 'girl', 'pizza']
woman blinked girl pizza	['woman', 'blinked', 'girl', 'pizza']	woman fed girl pizza	['woman', 'fed', 'girl', 'pizza']
woman slept girl soup	['woman', 'slept', 'girl', 'soup']	woman fed girl soup	['woman', 'fed', 'girl', 'soup']
woman sat girl soup	['woman', 'sat', 'girl', 'soup']	woman fed girl soup	['woman', 'fed', 'girl', 'soup']
woman ran girl soup	['woman', 'ran', 'girl', 'soup']	woman fed girl soup	['woman', 'fed', 'girl', 'soup']
woman blinked girl soup	['woman', 'blinked', 'girl', 'soup']	woman fed girl soup	['woman', 'fed', 'girl', 'soup']
woman slept girl sugar	['woman', 'slept', 'girl', 'sugar']	woman fed girl sugar	['woman', 'fed', 'girl', 'sugar']
woman sat girl sugar	['woman', 'sat', 'girl', 'sugar']	woman fed girl sugar	['woman', 'fed', 'girl', 'sugar']
woman ran girl sugar	['woman', 'ran', 'girl', 'sugar']	woman fed girl sugar	['woman', 'fed', 'girl', 'sugar']
woman blinked girl sugar	['woman', 'blinked', 'girl', 'sugar']	woman fed girl sugar	['woman', 'fed', 'girl', 'sugar']
