utterance_str	utterance_lst	orig_utterance_str	orig_utterance_lst
girl gave letter soup	['girl', 'gave', 'letter', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl gave package soup	['girl', 'gave', 'package', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl gave gift soup	['girl', 'gave', 'gift', 'soup']	girl gave woman soup	['girl', 'gave', 'woman', 'soup']
girl gave eggs sugar	['girl', 'gave', 'eggs', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave toast sugar	['girl', 'gave', 'toast', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave pizza sugar	['girl', 'gave', 'pizza', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave coffee sugar	['girl', 'gave', 'coffee', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave tea sugar	['girl', 'gave', 'tea', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave soup sugar	['girl', 'gave', 'soup', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave sugar sugar	['girl', 'gave', 'sugar', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave book sugar	['girl', 'gave', 'book', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave letter sugar	['girl', 'gave', 'letter', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave package sugar	['girl', 'gave', 'package', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave gift sugar	['girl', 'gave', 'gift', 'sugar']	girl gave woman sugar	['girl', 'gave', 'woman', 'sugar']
girl gave eggs book	['girl', 'gave', 'eggs', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave toast book	['girl', 'gave', 'toast', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave pizza book	['girl', 'gave', 'pizza', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave coffee book	['girl', 'gave', 'coffee', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave tea book	['girl', 'gave', 'tea', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave soup book	['girl', 'gave', 'soup', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave sugar book	['girl', 'gave', 'sugar', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave book book	['girl', 'gave', 'book', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave letter book	['girl', 'gave', 'letter', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave package book	['girl', 'gave', 'package', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave gift book	['girl', 'gave', 'gift', 'book']	girl gave woman book	['girl', 'gave', 'woman', 'book']
girl gave eggs letter	['girl', 'gave', 'eggs', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave toast letter	['girl', 'gave', 'toast', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave pizza letter	['girl', 'gave', 'pizza', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave coffee letter	['girl', 'gave', 'coffee', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave tea letter	['girl', 'gave', 'tea', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave soup letter	['girl', 'gave', 'soup', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave sugar letter	['girl', 'gave', 'sugar', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave book letter	['girl', 'gave', 'book', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave letter letter	['girl', 'gave', 'letter', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave package letter	['girl', 'gave', 'package', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave gift letter	['girl', 'gave', 'gift', 'letter']	girl gave woman letter	['girl', 'gave', 'woman', 'letter']
girl gave eggs package	['girl', 'gave', 'eggs', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave toast package	['girl', 'gave', 'toast', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave pizza package	['girl', 'gave', 'pizza', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave coffee package	['girl', 'gave', 'coffee', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave tea package	['girl', 'gave', 'tea', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave soup package	['girl', 'gave', 'soup', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave sugar package	['girl', 'gave', 'sugar', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave book package	['girl', 'gave', 'book', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave letter package	['girl', 'gave', 'letter', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave package package	['girl', 'gave', 'package', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave gift package	['girl', 'gave', 'gift', 'package']	girl gave woman package	['girl', 'gave', 'woman', 'package']
girl gave eggs gift	['girl', 'gave', 'eggs', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave toast gift	['girl', 'gave', 'toast', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave pizza gift	['girl', 'gave', 'pizza', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave coffee gift	['girl', 'gave', 'coffee', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave tea gift	['girl', 'gave', 'tea', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave soup gift	['girl', 'gave', 'soup', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave sugar gift	['girl', 'gave', 'sugar', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave book gift	['girl', 'gave', 'book', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave letter gift	['girl', 'gave', 'letter', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave package gift	['girl', 'gave', 'package', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave gift gift	['girl', 'gave', 'gift', 'gift']	girl gave woman gift	['girl', 'gave', 'woman', 'gift']
girl gave eggs eggs	['girl', 'gave', 'eggs', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave toast eggs	['girl', 'gave', 'toast', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave pizza eggs	['girl', 'gave', 'pizza', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave coffee eggs	['girl', 'gave', 'coffee', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave tea eggs	['girl', 'gave', 'tea', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave soup eggs	['girl', 'gave', 'soup', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave sugar eggs	['girl', 'gave', 'sugar', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave book eggs	['girl', 'gave', 'book', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave letter eggs	['girl', 'gave', 'letter', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave package eggs	['girl', 'gave', 'package', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave gift eggs	['girl', 'gave', 'gift', 'eggs']	girl gave boy eggs	['girl', 'gave', 'boy', 'eggs']
girl gave eggs toast	['girl', 'gave', 'eggs', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave toast toast	['girl', 'gave', 'toast', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave pizza toast	['girl', 'gave', 'pizza', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave coffee toast	['girl', 'gave', 'coffee', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave tea toast	['girl', 'gave', 'tea', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave soup toast	['girl', 'gave', 'soup', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave sugar toast	['girl', 'gave', 'sugar', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave book toast	['girl', 'gave', 'book', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave letter toast	['girl', 'gave', 'letter', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave package toast	['girl', 'gave', 'package', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave gift toast	['girl', 'gave', 'gift', 'toast']	girl gave boy toast	['girl', 'gave', 'boy', 'toast']
girl gave eggs pizza	['girl', 'gave', 'eggs', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave toast pizza	['girl', 'gave', 'toast', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave pizza pizza	['girl', 'gave', 'pizza', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave coffee pizza	['girl', 'gave', 'coffee', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave tea pizza	['girl', 'gave', 'tea', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave soup pizza	['girl', 'gave', 'soup', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave sugar pizza	['girl', 'gave', 'sugar', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave book pizza	['girl', 'gave', 'book', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave letter pizza	['girl', 'gave', 'letter', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave package pizza	['girl', 'gave', 'package', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave gift pizza	['girl', 'gave', 'gift', 'pizza']	girl gave boy pizza	['girl', 'gave', 'boy', 'pizza']
girl gave eggs coffee	['girl', 'gave', 'eggs', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave toast coffee	['girl', 'gave', 'toast', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave pizza coffee	['girl', 'gave', 'pizza', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave coffee coffee	['girl', 'gave', 'coffee', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave tea coffee	['girl', 'gave', 'tea', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave soup coffee	['girl', 'gave', 'soup', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave sugar coffee	['girl', 'gave', 'sugar', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave book coffee	['girl', 'gave', 'book', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave letter coffee	['girl', 'gave', 'letter', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave package coffee	['girl', 'gave', 'package', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave gift coffee	['girl', 'gave', 'gift', 'coffee']	girl gave boy coffee	['girl', 'gave', 'boy', 'coffee']
girl gave eggs tea	['girl', 'gave', 'eggs', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave toast tea	['girl', 'gave', 'toast', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave pizza tea	['girl', 'gave', 'pizza', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave coffee tea	['girl', 'gave', 'coffee', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave tea tea	['girl', 'gave', 'tea', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave soup tea	['girl', 'gave', 'soup', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave sugar tea	['girl', 'gave', 'sugar', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave book tea	['girl', 'gave', 'book', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave letter tea	['girl', 'gave', 'letter', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave package tea	['girl', 'gave', 'package', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave gift tea	['girl', 'gave', 'gift', 'tea']	girl gave boy tea	['girl', 'gave', 'boy', 'tea']
girl gave eggs soup	['girl', 'gave', 'eggs', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave toast soup	['girl', 'gave', 'toast', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave pizza soup	['girl', 'gave', 'pizza', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave coffee soup	['girl', 'gave', 'coffee', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave tea soup	['girl', 'gave', 'tea', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave soup soup	['girl', 'gave', 'soup', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave sugar soup	['girl', 'gave', 'sugar', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave book soup	['girl', 'gave', 'book', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave letter soup	['girl', 'gave', 'letter', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave package soup	['girl', 'gave', 'package', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave gift soup	['girl', 'gave', 'gift', 'soup']	girl gave boy soup	['girl', 'gave', 'boy', 'soup']
girl gave eggs sugar	['girl', 'gave', 'eggs', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave toast sugar	['girl', 'gave', 'toast', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave pizza sugar	['girl', 'gave', 'pizza', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave coffee sugar	['girl', 'gave', 'coffee', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave tea sugar	['girl', 'gave', 'tea', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave soup sugar	['girl', 'gave', 'soup', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave sugar sugar	['girl', 'gave', 'sugar', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave book sugar	['girl', 'gave', 'book', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave letter sugar	['girl', 'gave', 'letter', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave package sugar	['girl', 'gave', 'package', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave gift sugar	['girl', 'gave', 'gift', 'sugar']	girl gave boy sugar	['girl', 'gave', 'boy', 'sugar']
girl gave eggs book	['girl', 'gave', 'eggs', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave toast book	['girl', 'gave', 'toast', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave pizza book	['girl', 'gave', 'pizza', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave coffee book	['girl', 'gave', 'coffee', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave tea book	['girl', 'gave', 'tea', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave soup book	['girl', 'gave', 'soup', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave sugar book	['girl', 'gave', 'sugar', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave book book	['girl', 'gave', 'book', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave letter book	['girl', 'gave', 'letter', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave package book	['girl', 'gave', 'package', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave gift book	['girl', 'gave', 'gift', 'book']	girl gave boy book	['girl', 'gave', 'boy', 'book']
girl gave eggs letter	['girl', 'gave', 'eggs', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave toast letter	['girl', 'gave', 'toast', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave pizza letter	['girl', 'gave', 'pizza', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave coffee letter	['girl', 'gave', 'coffee', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave tea letter	['girl', 'gave', 'tea', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave soup letter	['girl', 'gave', 'soup', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave sugar letter	['girl', 'gave', 'sugar', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave book letter	['girl', 'gave', 'book', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave letter letter	['girl', 'gave', 'letter', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave package letter	['girl', 'gave', 'package', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave gift letter	['girl', 'gave', 'gift', 'letter']	girl gave boy letter	['girl', 'gave', 'boy', 'letter']
girl gave eggs package	['girl', 'gave', 'eggs', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave toast package	['girl', 'gave', 'toast', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave pizza package	['girl', 'gave', 'pizza', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave coffee package	['girl', 'gave', 'coffee', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave tea package	['girl', 'gave', 'tea', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave soup package	['girl', 'gave', 'soup', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave sugar package	['girl', 'gave', 'sugar', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave book package	['girl', 'gave', 'book', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave letter package	['girl', 'gave', 'letter', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave package package	['girl', 'gave', 'package', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave gift package	['girl', 'gave', 'gift', 'package']	girl gave boy package	['girl', 'gave', 'boy', 'package']
girl gave eggs gift	['girl', 'gave', 'eggs', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave toast gift	['girl', 'gave', 'toast', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave pizza gift	['girl', 'gave', 'pizza', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave coffee gift	['girl', 'gave', 'coffee', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave tea gift	['girl', 'gave', 'tea', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave soup gift	['girl', 'gave', 'soup', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave sugar gift	['girl', 'gave', 'sugar', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave book gift	['girl', 'gave', 'book', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave letter gift	['girl', 'gave', 'letter', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave package gift	['girl', 'gave', 'package', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave gift gift	['girl', 'gave', 'gift', 'gift']	girl gave boy gift	['girl', 'gave', 'boy', 'gift']
girl gave eggs eggs	['girl', 'gave', 'eggs', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave toast eggs	['girl', 'gave', 'toast', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave pizza eggs	['girl', 'gave', 'pizza', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave coffee eggs	['girl', 'gave', 'coffee', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave tea eggs	['girl', 'gave', 'tea', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave soup eggs	['girl', 'gave', 'soup', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave sugar eggs	['girl', 'gave', 'sugar', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave book eggs	['girl', 'gave', 'book', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave letter eggs	['girl', 'gave', 'letter', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave package eggs	['girl', 'gave', 'package', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave gift eggs	['girl', 'gave', 'gift', 'eggs']	girl gave girl eggs	['girl', 'gave', 'girl', 'eggs']
girl gave eggs toast	['girl', 'gave', 'eggs', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave toast toast	['girl', 'gave', 'toast', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave pizza toast	['girl', 'gave', 'pizza', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave coffee toast	['girl', 'gave', 'coffee', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave tea toast	['girl', 'gave', 'tea', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave soup toast	['girl', 'gave', 'soup', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave sugar toast	['girl', 'gave', 'sugar', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave book toast	['girl', 'gave', 'book', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave letter toast	['girl', 'gave', 'letter', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave package toast	['girl', 'gave', 'package', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave gift toast	['girl', 'gave', 'gift', 'toast']	girl gave girl toast	['girl', 'gave', 'girl', 'toast']
girl gave eggs pizza	['girl', 'gave', 'eggs', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave toast pizza	['girl', 'gave', 'toast', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave pizza pizza	['girl', 'gave', 'pizza', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave coffee pizza	['girl', 'gave', 'coffee', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave tea pizza	['girl', 'gave', 'tea', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave soup pizza	['girl', 'gave', 'soup', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave sugar pizza	['girl', 'gave', 'sugar', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave book pizza	['girl', 'gave', 'book', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave letter pizza	['girl', 'gave', 'letter', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave package pizza	['girl', 'gave', 'package', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave gift pizza	['girl', 'gave', 'gift', 'pizza']	girl gave girl pizza	['girl', 'gave', 'girl', 'pizza']
girl gave eggs coffee	['girl', 'gave', 'eggs', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave toast coffee	['girl', 'gave', 'toast', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave pizza coffee	['girl', 'gave', 'pizza', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave coffee coffee	['girl', 'gave', 'coffee', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave tea coffee	['girl', 'gave', 'tea', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave soup coffee	['girl', 'gave', 'soup', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave sugar coffee	['girl', 'gave', 'sugar', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave book coffee	['girl', 'gave', 'book', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave letter coffee	['girl', 'gave', 'letter', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave package coffee	['girl', 'gave', 'package', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave gift coffee	['girl', 'gave', 'gift', 'coffee']	girl gave girl coffee	['girl', 'gave', 'girl', 'coffee']
girl gave eggs tea	['girl', 'gave', 'eggs', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave toast tea	['girl', 'gave', 'toast', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave pizza tea	['girl', 'gave', 'pizza', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave coffee tea	['girl', 'gave', 'coffee', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave tea tea	['girl', 'gave', 'tea', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave soup tea	['girl', 'gave', 'soup', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave sugar tea	['girl', 'gave', 'sugar', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave book tea	['girl', 'gave', 'book', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave letter tea	['girl', 'gave', 'letter', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave package tea	['girl', 'gave', 'package', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave gift tea	['girl', 'gave', 'gift', 'tea']	girl gave girl tea	['girl', 'gave', 'girl', 'tea']
girl gave eggs soup	['girl', 'gave', 'eggs', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
girl gave toast soup	['girl', 'gave', 'toast', 'soup']	girl gave girl soup	['girl', 'gave', 'girl', 'soup']
